,id,chain,offer,market,repeattrips,repeater,PCT,PQT,PCY,PBD,Purchase_amount,Purchase_quantity,cluster_num
305,87278931,15,0.75,9,0,0,30.614,3.616,30.14,26.458,5847.21,1617.0,1
306,87542139,18,0.75,11,0,0,25.536,4.718,25.536,21.488,3524.02,747.0,1
307,87979812,3,0.75,2,0,0,7.859,3.842,9.606,8.645,518.72,135.0,3
308,87988583,4,1.0,1,0,0,21.85,3.963,23.117,19.452,3190.11,805.0,3
309,88081145,20,0.75,7,0,0,11.142,2.808,12.968,9.892,3086.31,1099.0,1
310,88100026,95,0.75,39,0,0,36.143,3.571,38.144,28.243,10336.98,2895.0,2
311,88197317,17,0.75,4,0,0,32.91,6.163,34.615,27.047,6680.66,1084.0,1
312,88330358,88,0.75,14,0,0,6.52,1.57,7.37,7.37,169.51,108.0,3
313,88385472,4,2.0,1,0,0,7.546,2.626,9.399,7.441,1071.5,408.0,3
314,88780802,20,0.75,7,0,0,10.937,3.672,12.436,11.256,1542.05,420.0,0
315,88798493,88,2.0,14,0,0,9.482,2.498,10.159,8.438,1991.25,797.0,1
316,88852308,88,0.75,14,0,0,38.641,3.345,41.861,33.35,8037.27,2403.0,3
317,88947105,18,0.75,11,0,0,25.487,2.939,27.187,20.79,5301.39,1804.0,3
318,89021473,15,0.75,9,0,0,18.017,2.236,19.331,15.727,1855.76,830.0,0
319,89319101,14,3.0,8,0,0,22.475,3.325,22.959,20.176,5326.51,1602.0,1
320,89332055,17,1.25,4,0,0,20.982,2.897,20.421,17.124,3818.74,1318.0,1
321,89335145,4,1.0,1,0,0,23.786,3.768,23.128,20.317,5851.38,1553.0,1
322,89508961,4,0.75,1,0,0,24.592,2.902,28.449,21.764,4352.7,1500.0,0
323,89549222,15,0.75,9,0,0,23.071,3.409,20.889,17.408,5744.56,1685.0,1
324,89594685,15,2.0,9,0,0,28.209,3.341,25.24,21.798,5275.17,1579.0,1
325,90300011,15,0.75,9,0,0,11.376,3.908,11.907,10.305,2297.98,588.0,0
326,90459912,18,0.75,11,0,0,13.711,3.272,16.521,14.148,2659.91,813.0,4
327,90520885,18,0.75,11,0,0,21.398,2.856,23.823,16.856,3573.46,1251.0,3
328,90675707,95,0.75,39,0,0,14.912,2.66,16.843,13.691,2341.24,880.0,1
329,90732345,4,0.75,1,0,0,14.831,2.607,12.326,11.508,2773.32,1064.0,3
330,90744384,18,0.75,11,0,0,22.044,3.274,20.99,17.786,5709.28,1744.0,4
331,90887963,4,1.25,1,0,0,21.597,3.348,23.221,20.453,6176.79,1845.0,1
332,91365072,18,1.25,11,0,0,11.251,2.549,12.349,9.737,1518.95,596.0,1
333,91452911,3,0.75,2,0,0,33.637,2.959,33.363,30.625,4103.71,1387.0,3
334,91532519,3,0.75,2,0,0,10.772,2.71,13.213,11.427,1691.21,624.0,1
335,91595859,18,0.75,11,0,0,22.986,3.931,25.061,21.871,3608.75,918.0,3
336,91662030,3,1.25,2,0,0,43.632,3.45,38.805,37.004,8769.94,2542.0,3
337,91858772,4,0.75,1,0,0,28.116,4.398,32.348,28.116,3008.38,684.0,4
338,92194630,3,2.0,2,0,0,15.669,3.119,16.06,13.668,3212.09,1030.0,0
339,92248581,95,0.75,39,0,0,66.251,4.423,69.262,64.841,3047.54,689.0,3
340,92889445,20,0.75,7,0,0,15.27,3.18,19.131,15.135,3405.3,1071.0,1
341,93512574,4,1.0,1,0,0,35.602,3.086,33.475,26.546,10645.05,3450.0,1
342,93737740,15,0.75,9,0,0,8.699,2.329,10.837,8.942,1278.77,549.0,3
343,94315295,14,0.75,8,0,0,24.068,2.789,27.571,24.068,4356.22,1562.0,1
344,94732389,20,0.75,7,0,0,16.444,3.896,17.072,13.675,2680.3,688.0,1
345,94877636,17,2.0,4,0,0,18.955,4.295,19.858,15.677,4170.1,971.0,4
346,95138078,14,0.75,8,0,0,23.2,3.751,25.453,19.348,5243.26,1398.0,1
347,95293170,4,0.75,1,0,0,7.026,3.067,8.885,7.746,604.21,197.0,1
348,95670777,14,0.75,8,0,0,9.068,2.484,10.043,8.339,933.99,376.0,3
349,95721843,14,0.75,8,0,0,11.248,2.177,11.91,9.641,404.94,186.0,1
350,95890860,15,0.75,9,0,0,12.543,3.845,14.273,12.671,1241.79,323.0,3
351,95990981,4,0.75,1,0,0,6.736,1.96,9.382,7.842,525.4,268.0,1
352,96281025,18,0.75,11,0,0,9.958,3.869,9.877,8.555,1214.86,314.0,4
353,96401350,20,0.75,7,0,0,17.202,2.549,21.351,15.454,4868.1,1910.0,1
354,96689034,4,2.0,1,0,0,45.382,3.165,39.153,35.342,11980.96,3786.0,4
355,96694287,4,0.75,1,0,0,14.193,4.897,23.261,19.032,837.39,171.0,3
356,96695996,17,1.25,4,0,0,12.842,3.672,12.426,10.792,2298.78,626.0,0
357,96703041,18,1.5,11,0,0,8.429,3.248,9.676,8.922,1373.98,423.0,2
358,96705509,95,2.0,39,0,0,25.922,2.915,27.942,21.732,4303.03,1476.0,1
359,96753577,18,2.0,11,0,0,11.06,3.191,11.982,9.057,2300.49,721.0,1
360,96787408,14,0.75,8,0,0,22.962,2.39,28.655,22.226,3467.31,1451.0,1
361,96791189,14,0.75,8,0,0,23.36,5.106,23.583,18.618,2476.2,485.0,2
362,96798619,15,2.0,9,0,0,20.221,3.32,22.243,18.142,5115.94,1541.0,1
363,96862813,95,0.75,39,0,0,13.048,3.076,14.641,11.059,3118.56,1014.0,0
364,96915406,14,0.75,8,0,0,13.258,3.479,16.13,13.258,2532.37,728.0,3
365,96925373,20,0.75,7,0,0,21.5,3.299,22.473,17.018,6449.87,1955.0,0
366,96948714,18,0.75,11,0,0,14.216,3.159,12.65,11.607,3099.13,981.0,3
367,96955164,15,0.75,9,0,0,7.337,3.114,9.411,8.658,432.9,139.0,1
368,97030643,95,0.75,39,0,0,21.785,3.816,24.167,18.486,4640.11,1216.0,3
369,97069364,15,0.75,9,0,0,15.467,2.773,20.026,16.123,1902.47,686.0,1
370,97072775,17,1.0,4,0,0,22.684,3.12,23.769,19.792,4967.81,1592.0,3
371,97099738,15,0.75,9,0,0,11.712,3.668,12.422,10.859,1639.72,447.0,0
372,97115483,4,0.75,1,0,0,15.1,3.662,16.037,13.599,2325.35,635.0,0
373,97132104,18,2.0,11,0,0,27.277,3.983,28.277,22.804,8483.05,2130.0,3
374,97177041,17,0.75,4,0,0,17.403,3.221,17.403,14.515,3410.92,1059.0,1
375,97186684,3,1.25,2,0,0,22.443,3.312,17.342,16.517,3815.35,1152.0,3
376,97201274,15,0.75,9,0,0,18.53,3.168,19.345,16.504,5281.17,1667.0,1
377,97207695,18,2.0,11,0,0,35.735,2.456,33.474,26.847,10577.66,4307.0,1
378,97234456,15,0.75,9,0,0,14.482,2.765,16.527,13.638,2809.51,1016.0,3
379,97252136,3,0.75,2,3,1,39.799,4.026,41.31,30.032,9790.58,2432.0,0
380,97272067,20,0.75,7,0,0,17.77,3.436,18.979,15.541,4460.15,1298.0,1
381,97286086,4,2.0,1,0,0,16.237,2.609,19.224,16.02,2403.03,921.0,3
382,97294396,17,1.0,4,0,0,25.37,2.555,25.37,21.393,3957.7,1549.0,2
383,97319874,14,0.75,8,0,0,12.367,3.216,13.273,11.712,1991.01,619.0,3
384,97403048,18,0.75,11,0,0,10.39,3.217,12.624,10.483,1174.05,365.0,0
385,97448121,15,0.75,9,0,0,15.861,3.399,17.721,15.115,2569.55,756.0,3
386,97466869,18,0.75,11,0,0,15.924,4.417,16.154,12.911,3343.97,757.0,3
387,97482367,15,0.75,9,0,0,18.027,3.964,16.473,14.624,2866.28,723.0,1
388,97524505,15,0.75,9,0,0,15.349,3.553,17.987,14.48,2302.39,648.0,2
389,97545130,15,2.0,9,0,0,11.512,3.425,11.512,9.986,828.83,242.0,1
390,97549936,14,0.75,8,0,0,4.497,3.26,4.83,4.657,130.4,40.0,3
391,97563244,14,0.75,8,0,0,25.817,4.164,26.382,22.174,3614.36,868.0,1
392,97569740,4,2.0,1,0,0,43.895,3.407,46.49,36.021,9437.39,2770.0,1
393,97574851,17,1.25,4,0,0,13.468,2.272,12.57,11.784,1131.28,498.0,1
394,97588414,18,1.5,11,0,0,19.626,3.722,19.626,17.163,4239.14,1139.0,1
395,97590292,14,1.25,8,0,0,15.855,2.792,12.812,12.427,4138.25,1482.0,3
396,97657346,88,2.0,14,0,0,23.774,3.144,28.03,21.568,7203.59,2291.0,4
397,97682960,15,2.0,9,0,0,43.707,4.744,40.866,37.664,8173.18,1723.0,0
398,97737931,15,0.75,9,0,0,9.664,3.598,11.202,9.858,492.88,137.0,2
399,97751353,15,1.0,9,0,0,12.058,2.831,13.077,11.119,1856.87,656.0,3
400,97763238,4,0.75,1,0,0,17.177,3.098,19.13,14.572,4036.5,1303.0,2
401,97822056,14,1.0,8,0,0,15.66,4.177,15.66,13.684,2928.36,701.0,1
402,97962872,4,0.75,1,0,0,10.727,2.87,11.264,10.989,450.55,157.0,2
403,97984848,88,1.0,14,0,0,19.738,3.381,14.385,14.146,1697.48,502.0,1
404,97988427,17,1.25,4,0,0,19.346,3.335,22.372,17.777,3288.75,986.0,1
405,98071990,3,0.75,2,0,0,26.174,3.421,27.406,23.77,4659.0,1362.0,3
406,98075215,4,0.75,1,0,0,7.893,2.976,8.644,7.409,363.06,122.0,3
407,98081525,15,0.75,9,0,0,10.819,3.817,10.034,8.887,1244.22,326.0,2
408,98104435,4,0.75,1,0,0,28.477,3.045,29.273,25.686,5239.85,1721.0,2
409,98104751,20,0.75,7,0,0,14.021,3.334,16.358,12.985,3337.05,1001.0,3
410,98106094,4,0.75,1,0,0,15.67,4.135,15.788,13.987,2084.06,504.0,1
411,98115925,88,0.75,14,0,0,23.837,3.852,21.105,18.171,4052.22,1052.0,1
412,98180860,15,0.75,9,0,0,16.161,2.971,17.848,13.888,4444.21,1496.0,1
413,98189125,17,0.75,4,0,0,27.086,3.897,25.178,22.346,5362.94,1376.0,2
414,98202210,15,0.75,9,0,0,16.761,4.134,19.057,15.039,2782.29,673.0,0
415,98204879,4,1.0,1,0,0,33.461,4.271,29.468,28.458,9134.98,2139.0,3
416,98206846,4,2.0,1,3,1,12.972,3.18,13.815,11.232,2763.02,869.0,3
417,98219529,15,0.75,9,0,0,14.713,3.225,18.302,13.726,2251.11,698.0,4
418,98249565,20,0.75,7,0,0,6.033,2.626,8.022,6.952,729.96,278.0,3
419,98250861,15,0.75,9,0,0,12.738,3.367,15.075,13.36,1643.22,488.0,0
420,98254972,15,0.75,9,0,0,22.359,3.479,24.595,21.387,4918.99,1414.0,0
421,98265099,14,2.0,8,0,0,39.392,3.69,36.846,32.728,10832.85,2936.0,4
422,98272111,3,0.75,2,0,0,17.452,3.182,19.859,16.455,2303.69,724.0,1
423,98280071,15,2.0,9,0,0,22.277,2.809,20.468,17.067,5546.93,1975.0,2
424,98292528,15,1.5,9,0,0,20.246,4.564,18.715,16.375,2227.04,488.0,1
425,98313447,18,0.75,11,0,0,19.533,3.643,24.628,19.76,3398.71,933.0,1
426,98319236,17,1.25,4,0,0,19.614,2.419,18.562,16.479,4844.76,2003.0,1
427,98395229,15,0.75,9,0,0,31.351,3.414,35.453,32.422,3793.43,1111.0,1
428,98408607,15,0.75,9,0,0,15.123,2.289,18.82,14.602,3387.58,1480.0,3
429,98411638,20,0.75,7,0,0,14.494,2.811,17.272,13.934,2884.36,1026.0,0
430,98416819,17,0.75,4,0,0,11.194,2.69,15.181,11.544,1108.22,412.0,4
431,98422094,17,0.75,4,0,0,7.992,2.469,7.485,6.641,471.54,191.0,1
432,98432209,14,0.75,8,0,0,17.929,2.47,17.125,15.398,3818.81,1546.0,0
433,98440819,4,0.75,1,0,0,5.919,2.924,6.386,5.393,242.68,83.0,2
434,98447256,17,0.75,4,0,0,11.783,4.047,12.444,10.087,1331.49,329.0,1
435,98453496,17,0.75,4,0,0,14.512,4.101,14.607,12.993,2234.8,545.0,2
436,98483399,15,2.0,9,0,0,39.323,2.594,35.337,30.071,7668.07,2956.0,2
437,98496966,18,0.75,11,0,0,14.878,3.611,15.568,13.747,2350.7,651.0,1
438,98499811,17,0.75,4,0,0,20.182,3.621,19.849,16.575,4823.4,1332.0,3
439,98500404,20,1.25,7,0,0,22.293,4.213,23.173,21.478,5283.55,1254.0,1
440,98501271,15,1.5,9,0,0,11.614,3.104,13.026,10.68,2787.47,898.0,1
441,98507509,17,0.75,4,0,0,10.793,3.065,12.207,9.955,2050.75,669.0,3
442,98514496,15,2.0,9,0,0,32.532,3.293,28.774,25.252,7222.21,2193.0,2
443,98540232,95,0.75,39,0,0,19.81,3.497,21.594,19.064,4556.38,1303.0,1
444,98543680,15,0.75,9,0,0,27.151,3.466,25.475,22.51,6190.38,1786.0,3
445,98576426,95,0.75,39,0,0,15.766,3.25,19.269,14.674,1907.64,587.0,1
446,98664889,95,0.75,39,0,0,21.443,3.016,20.221,15.864,3902.64,1294.0,0
447,98680391,88,1.0,14,0,0,14.159,3.787,15.298,13.376,2661.91,703.0,2
448,98688319,88,2.0,14,0,0,27.367,4.885,26.669,22.531,5227.08,1070.0,1
449,98736485,4,1.0,1,0,0,29.84,2.917,25.262,21.004,9220.67,3161.0,4
450,98750512,15,0.75,9,0,0,22.658,2.984,18.826,22.072,2560.35,858.0,3
451,98765747,88,1.25,14,0,0,9.128,2.61,10.509,8.729,1597.42,612.0,3
452,98776344,4,0.75,1,0,0,7.946,2.776,8.271,8.623,405.27,146.0,1
453,98789280,15,2.0,9,0,0,18.503,3.669,20.387,17.37,3404.55,928.0,2
454,98841084,17,0.75,4,0,0,19.242,3.602,19.242,16.431,1462.38,406.0,1
455,98864144,15,0.75,9,0,0,9.412,3.383,9.488,8.775,1167.06,345.0,3
456,98870517,14,0.75,8,0,0,12.692,1.805,12.165,10.576,2347.93,1301.0,4
457,98883158,15,0.75,9,0,0,20.785,2.84,21.15,17.222,2411.08,849.0,3
458,98887409,4,1.0,1,0,0,29.988,3.381,32.331,28.939,4138.33,1224.0,1
459,98913505,18,0.75,11,0,0,9.9,2.998,12.217,11.042,1148.41,383.0,3
460,98948079,4,1.25,1,0,0,49.982,2.788,43.584,45.025,5447.99,1954.0,3
461,98970269,4,2.0,1,0,0,29.68,3.2,29.68,28.4,7241.92,2263.0,1
462,98991892,88,0.75,14,0,0,16.001,4.283,19.421,16.102,2544.13,594.0,3
463,99027930,88,0.75,14,0,0,28.443,4.31,28.778,24.1,4892.22,1135.0,0
464,99048766,18,0.75,11,0,0,13.67,2.913,16.264,15.261,2228.16,765.0,1
465,99056131,95,1.5,39,0,0,16.204,3.302,17.216,14.498,3305.56,1001.0,1
466,99066247,95,0.75,39,0,0,13.315,3.775,16.418,12.079,1691.04,448.0,3
467,99069701,20,0.75,7,0,0,8.082,3.818,8.219,7.461,969.87,254.0,1
468,99113586,15,0.75,9,0,0,18.189,3.621,18.898,14.731,3874.18,1070.0,1
469,99128004,17,1.0,4,0,0,53.071,4.265,43.422,43.422,3821.13,896.0,4
470,99136154,18,1.5,11,0,0,11.517,3.551,11.367,10.298,1750.59,493.0,0
471,99185180,15,0.75,9,0,0,25.9,3.836,22.582,19.955,6345.55,1654.0,3
472,99195309,95,1.25,39,0,0,21.29,2.738,15.654,15.472,2661.21,972.0,1
473,99268154,4,1.0,1,0,0,43.051,5.238,42.676,39.9,4907.76,937.0,3
474,99302327,20,0.75,7,0,0,13.661,2.581,16.274,14.508,1871.53,725.0,1
475,99341178,20,0.75,7,0,0,32.255,2.639,38.458,28.299,5999.45,2273.0,2
476,99349386,17,1.0,4,0,0,15.628,3.496,16.458,12.357,3719.58,1064.0,1
477,99355197,18,0.75,11,0,0,9.868,3.07,10.866,9.671,967.08,315.0,1
478,99364271,15,0.75,9,0,0,23.294,3.95,24.223,19.037,7291.04,1846.0,1
479,99377893,15,0.75,9,0,0,13.024,3.216,16.28,13.358,1041.89,324.0,1
480,99411486,18,0.75,11,0,0,21.176,3.124,20.281,18.151,4319.85,1383.0,1
481,99416039,4,0.75,1,0,0,12.471,2.572,14.083,11.012,2070.26,805.0,3
482,99418677,15,0.75,9,0,0,28.181,3.082,23.622,19.649,6425.27,2085.0,3
483,99451951,15,1.5,9,0,0,11.669,3.186,12.308,10.328,898.51,282.0,1
484,99477625,18,0.75,11,0,0,9.174,2.532,10.398,8.862,779.82,308.0,1
485,99481184,15,0.75,9,0,0,17.118,3.327,15.858,13.419,3663.3,1101.0,1
486,99501505,18,0.75,11,0,0,12.605,3.172,13.481,11.983,1941.23,612.0,3
487,99509388,17,0.75,4,0,0,5.897,2.568,8.606,7.405,318.43,124.0,1
488,99510365,18,0.75,11,0,0,13.877,3.815,16.631,14.333,2178.64,571.0,3
489,99539357,4,0.75,1,0,0,26.995,4.191,25.174,23.996,4103.31,979.0,1
490,99544578,15,0.75,9,0,0,23.135,3.355,21.2,18.936,5321.12,1586.0,3
491,99549229,88,0.75,14,0,0,12.03,5.126,15.513,13.397,589.48,115.0,4
492,99551842,15,1.25,9,0,0,29.609,2.462,29.749,26.061,6306.74,2562.0,2
493,99572156,14,0.75,8,0,0,21.078,4.438,22.484,17.295,2698.02,608.0,1
494,99580828,18,0.75,11,0,0,8.808,3.415,11.324,10.372,1109.76,325.0,3
495,99584571,20,0.75,7,0,0,9.88,3.154,11.954,9.587,968.25,307.0,4
496,99603641,15,1.0,9,0,0,14.857,4.401,13.58,12.328,1738.26,395.0,0
497,99642431,15,0.75,9,0,0,9.691,3.079,10.716,9.211,1114.48,362.0,3
498,99644579,17,0.75,4,0,0,15.969,4.103,15.969,14.336,2523.14,615.0,3
499,99646260,4,2.0,1,3,1,54.462,4.346,45.612,37.696,18244.67,4198.0,1
500,99673095,18,0.75,11,0,0,12.964,4.843,15.235,13.045,2087.26,431.0,1
501,99673798,15,1.5,9,0,0,35.507,3.003,27.46,24.084,11752.76,3914.0,0
502,99730812,95,0.75,39,0,0,13.974,2.646,15.224,12.415,2892.59,1093.0,4
503,99735795,17,1.25,4,0,0,35.967,2.877,31.908,26.486,12156.91,4226.0,3
504,99749966,15,1.25,9,0,0,17.901,4.029,16.989,14.984,2667.22,662.0,1
505,99752866,14,0.75,8,0,0,11.914,2.952,13.084,11.102,2930.92,993.0,3
506,99780431,15,0.75,9,0,0,10.38,3.41,10.962,9.459,1172.95,344.0,3
507,99782855,95,0.75,39,0,0,21.531,2.842,23.923,18.576,4736.83,1667.0,1
508,99790764,20,1.25,7,0,0,12.927,2.637,14.681,11.502,2921.5,1108.0,2
509,99803120,17,0.75,4,0,0,11.775,5.075,12.251,10.733,1212.84,239.0,1
510,99814147,4,0.75,1,0,0,36.239,4.807,45.299,40.072,4167.54,867.0,3
511,99832583,15,1.5,9,0,0,11.455,2.851,12.456,11.879,1282.93,450.0,0
512,99909413,14,0.75,8,0,0,16.261,3.037,15.275,13.266,1008.18,332.0,1
513,99917338,14,1.25,8,0,0,14.685,2.75,18.499,13.438,1424.43,518.0,0
514,99920806,3,0.75,2,0,0,21.694,3.582,20.13,17.741,4186.94,1169.0,1
515,99922755,15,1.0,9,0,0,22.966,4.359,17.789,17.002,3077.42,706.0,1
516,99926227,14,0.75,8,0,0,33.695,5.76,30.984,25.836,8086.76,1404.0,1
517,99989872,15,0.75,9,0,0,20.663,3.894,20.238,16.9,4917.88,1263.0,1
518,100017875,3,1.25,2,0,0,9.104,2.475,8.781,8.481,992.29,401.0,1
519,100033247,18,1.25,11,0,0,25.791,3.755,28.839,21.767,6834.73,1820.0,2
520,100043455,20,0.75,7,0,0,22.307,3.51,22.785,20.683,4260.72,1214.0,3
521,100051423,4,0.75,1,0,0,14.435,3.434,14.586,12.155,2771.43,807.0,3
522,100053952,15,1.5,9,0,0,9.484,1.908,10.883,9.157,1327.73,696.0,1
523,100072053,88,0.75,14,0,0,9.668,3.739,10.412,8.459,676.75,181.0,3
524,100084808,20,0.75,7,0,0,13.1,3.076,12.625,11.206,2790.2,907.0,3
525,100166617,17,0.75,4,0,0,19.365,3.879,22.782,18.893,2323.78,599.0,3
526,100172712,95,1.25,39,0,0,24.26,2.296,24.033,20.185,7690.5,3349.0,3
527,100200838,17,2.0,4,0,0,22.828,3.877,20.212,17.481,3880.73,1001.0,0
528,100203970,17,0.75,4,0,0,8.999,3.156,10.212,9.567,908.88,288.0,3
529,100230365,20,0.75,7,0,0,12.456,3.751,15.004,10.822,1320.33,352.0,3
530,100242632,18,0.75,11,0,0,21.215,2.54,23.361,17.77,4158.2,1637.0,4
531,100245416,15,2.0,9,0,0,31.504,3.428,34.033,28.258,4662.57,1360.0,3
532,100255631,15,0.75,9,0,0,17.825,3.229,19.376,16.354,3565.1,1104.0,2
533,100258679,3,3.0,2,0,0,11.968,2.78,14.189,13.108,1376.29,495.0,1
534,100262437,18,1.25,11,0,0,33.211,3.092,38.421,31.477,7837.83,2535.0,2
535,100295603,15,0.75,9,0,0,17.132,3.784,15.747,13.439,1558.97,412.0,1
536,100304002,88,0.75,14,0,0,23.342,3.749,26.215,22.274,3407.89,909.0,3
537,100336704,17,3.0,4,0,0,13.64,2.713,12.061,12.802,1459.43,538.0,2
538,100337236,3,0.75,2,0,0,10.967,1.896,10.381,8.52,2138.57,1128.0,1
539,100388469,88,2.0,14,0,0,15.052,2.345,17.451,15.052,2408.3,1027.0,3
540,100398864,4,2.0,1,0,0,30.592,4.133,28.056,22.861,10492.97,2539.0,3
541,100409626,15,0.75,9,0,0,14.462,2.351,16.39,13.038,1721.0,732.0,1
542,100409941,15,0.75,9,0,0,23.403,3.777,22.678,18.843,5125.19,1357.0,2
543,100432793,20,0.75,7,0,0,6.448,3.155,7.945,7.415,444.92,141.0,4
544,100436813,20,2.0,7,0,0,23.323,3.666,26.192,23.213,4897.92,1336.0,3
545,100436891,15,0.75,9,0,0,11.781,3.04,12.97,11.22,1413.76,465.0,1
546,100453554,17,0.75,4,0,0,18.994,2.833,17.759,15.547,4368.73,1542.0,3
547,100464937,14,1.25,8,0,0,7.771,2.805,9.897,8.393,1049.09,374.0,1
548,100470893,15,1.0,9,0,0,40.199,4.188,36.893,32.159,8522.25,2035.0,0
549,100472970,4,0.75,1,0,0,25.144,3.101,24.201,21.275,5808.19,1873.0,1
550,100541937,4,1.25,1,0,0,20.459,3.026,22.23,15.568,4623.74,1528.0,1
551,100560096,4,0.75,1,0,0,9.459,2.522,13.007,9.459,416.21,165.0,3
552,100568149,14,0.75,8,0,0,8.017,2.055,9.875,7.861,809.73,394.0,2
553,100573433,15,1.25,9,0,0,11.051,3.5,11.587,10.114,1193.5,341.0,3
554,100630795,20,0.75,7,0,0,14.405,2.363,14.7,11.916,3586.8,1518.0,3
555,100656827,4,0.75,1,0,0,11.996,2.618,12.448,10.905,1319.54,504.0,3
556,100662797,4,0.75,1,0,0,24.356,3.64,19.606,16.521,4725.03,1298.0,3
557,100673476,15,0.75,9,0,0,111.206,6.633,109.382,95.319,6672.33,1006.0,0
558,100697908,15,0.75,9,0,0,15.386,2.367,11.592,10.712,1692.49,715.0,2
559,100706175,4,0.75,1,0,0,11.873,3.384,10.554,9.498,1329.78,393.0,3
560,100740206,18,0.75,11,0,0,21.4,3.141,27.448,21.583,5050.37,1608.0,3
561,100783010,15,0.75,9,0,0,26.735,4.908,30.279,26.454,2513.12,512.0,1
562,100787762,4,2.0,1,0,0,12.477,3.222,12.371,10.578,1459.76,453.0,2
563,100792444,15,0.75,9,0,0,26.216,3.538,26.216,21.908,6265.63,1771.0,3
564,100842719,4,2.0,1,0,0,18.285,2.861,18.014,15.999,2431.85,850.0,3
565,100860899,15,1.0,9,0,0,29.801,2.988,33.24,26.914,7778.17,2603.0,3
566,100869455,15,0.75,9,0,0,29.713,3.772,27.861,21.785,9389.16,2489.0,3
567,100909917,17,0.75,4,0,0,21.178,3.543,25.079,21.336,2859.02,807.0,0
568,100910717,14,0.75,8,0,0,9.818,3.539,10.282,8.705,1305.79,369.0,1
569,100987885,3,0.75,2,0,0,32.898,3.171,25.332,22.77,10132.72,3195.0,4
570,101042547,95,1.5,39,0,0,10.476,2.978,11.188,8.865,1152.39,387.0,1
571,101059240,15,1.5,9,3,1,16.574,2.759,15.708,15.115,2403.26,871.0,2
572,101068336,17,1.25,4,0,0,19.372,2.69,22.755,16.543,5210.94,1937.0,1
573,101138109,3,2.0,2,0,0,19.689,3.08,18.505,17.455,4922.31,1598.0,3
574,101149630,88,1.0,14,0,0,21.95,3.538,22.298,20.967,1404.78,397.0,1
575,101155708,3,0.75,2,0,0,10.652,3.167,12.061,9.882,820.18,259.0,2
576,101197224,15,0.75,9,0,0,26.417,3.955,27.328,23.87,3962.49,1002.0,1
577,101205665,15,2.0,9,0,0,21.681,4.349,20.336,18.202,2948.65,678.0,1
578,101236797,88,0.75,14,0,0,6.751,2.813,7.426,6.631,371.32,132.0,2
579,101241099,15,0.75,9,0,0,15.377,3.752,13.687,14.316,1245.5,332.0,3
580,101259888,4,1.0,1,0,0,37.195,3.555,36.664,32.487,5132.9,1444.0,3
581,101277904,4,1.25,1,0,0,17.106,2.883,17.834,14.514,3352.73,1163.0,3
582,101319360,4,0.75,1,0,0,6.834,3.294,7.268,7.044,457.86,139.0,1
583,101326517,15,0.75,9,0,0,33.242,4.668,29.635,23.382,7645.77,1638.0,2
584,101367043,14,0.75,8,0,0,11.77,3.083,12.004,10.919,1812.58,588.0,1
585,101379120,4,0.75,1,0,0,7.429,2.662,8.295,7.541,497.72,187.0,1
586,101437624,15,0.75,9,0,0,10.342,3.728,11.739,10.594,868.71,233.0,3
587,101505637,15,0.75,9,0,0,10.423,3.428,11.762,9.223,1282.02,374.0,1
588,101506864,4,0.75,1,0,0,29.48,5.532,29.304,25.775,4923.12,890.0,0
589,101515916,18,1.25,11,0,0,20.606,3.36,20.125,16.724,6037.43,1797.0,3
590,101525440,88,2.0,14,3,1,25.728,3.691,29.958,22.034,8747.66,2370.0,1
591,101536950,88,0.75,14,0,0,11.045,3.129,11.532,10.186,1833.53,586.0,2
592,101549837,17,0.75,4,0,0,14.396,3.233,15.652,13.601,1972.2,610.0,1
593,101562262,17,1.0,4,0,0,21.501,2.853,20.601,19.101,3934.75,1379.0,1
594,101590282,4,0.75,1,0,0,12.619,2.947,10.546,10.937,1476.43,501.0,1
595,101598981,88,1.0,14,0,0,29.974,3.256,25.443,26.469,6564.4,2016.0,4
596,101600793,95,0.75,39,0,0,15.07,3.489,16.021,12.134,3300.33,946.0,3
597,101610544,4,3.0,1,0,0,47.724,4.107,41.585,31.151,17132.84,4172.0,1
598,101612812,17,3.0,4,0,0,14.831,3.144,16.053,15.684,1364.47,434.0,0
599,101623425,88,1.0,14,0,0,21.479,3.696,25.058,21.846,5111.91,1383.0,1
600,101637031,4,0.75,1,0,0,9.775,3.397,11.371,9.524,1114.31,328.0,3
601,101640346,14,0.75,8,0,0,10.855,3.129,9.471,9.535,1411.21,451.0,2
602,101655495,18,0.75,11,0,0,11.836,4.916,16.041,11.836,1219.1,248.0,3
603,101667297,95,0.75,39,0,0,22.525,3.593,21.972,19.856,2680.53,746.0,3
604,101669492,14,1.0,8,0,0,24.501,3.889,22.594,18.434,5806.73,1493.0,1
605,101715656,18,1.0,11,0,0,22.965,2.538,23.346,20.414,4225.61,1665.0,2
606,101797290,14,0.75,8,0,0,13.988,3.856,13.798,11.395,2028.31,526.0,1
607,101814795,17,0.75,4,0,0,7.001,2.784,9.381,6.898,938.08,337.0,2
608,101817278,88,0.75,14,0,0,13.408,2.882,16.58,14.146,1541.9,535.0,1
609,101827329,18,0.75,11,0,0,6.48,2.432,9.543,7.06,868.38,357.0,1
610,101845145,20,0.75,7,0,0,10.129,2.953,10.889,9.679,871.11,295.0,3
611,101900901,4,0.75,1,0,0,13.702,3.813,15.183,13.167,1685.34,442.0,0
